cityId	cityName	latitude	longitude	population	countryCode	continent
1261828	Narāyangarh	30.47798	77.12804	20085	IN	Asia/Kolkata
1261835	Nāravārikuppam	13.19133	80.18473	18555	IN	Asia/Kolkata
1261837	Naraura	28.20147	78.38723	22432	IN	Asia/Kolkata
1261839	Narauli	28.48547	78.71484	17945	IN	Asia/Kolkata
1261848	Narasaraopet	16.23488	80.04927	97194	IN	Asia/Kolkata
1261852	Narasapur	16.43425	81.69845	59306	IN	Asia/Kolkata
1261853	Narasannapeta	18.41428	84.04463	24267	IN	Asia/Kolkata
1261871	Naraini	25.19033	80.475	15077	IN	Asia/Kolkata
1261872	Naraina	26.79069	75.20608	17048	IN	Asia/Kolkata
1261882	Napāsar	27.96059	73.55913	21750	IN	Asia/Kolkata
1261901	Nānpāra	27.86459	81.50036	46280	IN	Asia/Kolkata
1261910	Nanjangūd	12.11764	76.68397	50243	IN	Asia/Kolkata
1261913	Nāngloi Jāt	28.67957	77.06799	194363	IN	Asia/Kolkata
1261922	Nangal	31.38966	76.37574	48497	IN	Asia/Kolkata
1261927	Nandyāl	15.47799	78.4836	165337	IN	Asia/Kolkata
1261931	Nandurbar	21.36671	74.24051	100703	IN	Asia/Kolkata
1261932	Nāndūra Buzurg	20.83417	76.45924	39650	IN	Asia/Kolkata
1261957	Nandikotkūr	15.85668	78.26569	45343	IN	Asia/Kolkata
1261960	Nandigāma	16.7717	80.28596	38219	IN	Asia/Kolkata
1261971	Nāndgaon	20.3068	74.65501	24209	IN	Asia/Kolkata
1261977	Nanded	19.16023	77.31497	550564	IN	Asia/Kolkata
1261998	Nanauta	29.71215	77.41728	18738	IN	Asia/Kolkata
1262013	Nāmrup	27.19395	95.31929	18432	IN	Asia/Kolkata
1262034	Nambiyūr	11.35811	77.32115	16126	IN	Asia/Kolkata
1262039	Nāmakkal	11.22126	78.16524	55997	IN	Asia/Kolkata
1262040	Nāmagiripettai	11.45513	78.26818	22098	IN	Asia/Kolkata
1262065	Nalhāti	24.29704	87.82899	25878	IN	Asia/Kolkata
1262067	Nalgonda	17.05439	79.26707	121826	IN	Asia/Kolkata
1262073	Naldurg	17.81667	76.28182	17261	IN	Asia/Kolkata
1262089	Nakūr	29.91964	77.30438	23084	IN	Asia/Kolkata
1262092	Naksalbāri	26.6827	88.22001	57283	IN	Asia/Kolkata
1262097	Nakodar	31.12586	75.47508	32405	IN	Asia/Kolkata
1262109	Najībābād	29.61194	78.34274	84006	IN	Asia/Kolkata
1262115	Nainwa	25.77145	75.84978	16415	IN	Asia/Kolkata
1262116	Nainpur	22.42996	80.10561	22336	IN	Asia/Kolkata
1262117	Naini Tāl	29.39743	79.44686	42309	IN	Asia/Kolkata
1262131	Naihāti	22.89396	88.41521	253221	IN	Asia/Kolkata
1262140	Nahorkatiya	27.28912	95.3418	15548	IN	Asia/Kolkata
1262151	Nāhan	30.56029	77.29426	27544	IN	Asia/Kolkata
1262180	Nagpur	21.14631	79.08491	2228018	IN	Asia/Kolkata
1262187	Nāgod	24.56924	80.58809	21732	IN	Asia/Kolkata
1262200	Nagīna	29.44433	78.43646	76593	IN	Asia/Kolkata
1262204	Nāgercoil	8.17899	77.43227	213858	IN	Asia/Kolkata
1262209	Nagda	23.45834	75.41759	103501	IN	Asia/Kolkata
1262216	Nāgaur	27.20201	73.73394	96847	IN	Asia/Kolkata
1262230	Nāgar Karnūl	16.4821	78.32471	29439	IN	Asia/Kolkata
1262240	Nagari	13.32139	79.58557	25933	IN	Asia/Kolkata
1262253	Nagar	27.42397	77.09922	23546	IN	Asia/Kolkata
1262260	Negapatam	10.76377	79.84313	94238	IN	Asia/Kolkata
1262266	Nāgamangala	12.81939	76.75456	16760	IN	Asia/Kolkata
1262285	Naduvannūr	11.48772	75.77511	24648	IN	Asia/Kolkata
1262292	Nadiād	22.69385	72.86157	202067	IN	Asia/Kolkata
1262296	Nādbai	27.22288	77.19569	23520	IN	Asia/Kolkata
1262302	Nādāpuram	11.68465	75.65493	39512	IN	Asia/Kolkata
1262318	Nabīnagar	24.60681	84.12624	20848	IN	Asia/Kolkata
1262319	Nābha	30.37577	76.15292	64640	IN	Asia/Kolkata
1262321	Mysore	12.29791	76.63925	868313	IN	Asia/Kolkata
1262330	Muzaffarpur	26.12259	85.39055	333200	IN	Asia/Kolkata
1262332	Muzaffarnagar	29.47091	77.70332	349706	IN	Asia/Kolkata
1262338	Mūvattupula	9.98493	76.57728	29664	IN	Asia/Kolkata
1262346	Muttupet	10.39505	79.49353	21568	IN	Asia/Kolkata
1262374	Mussoorie	30.45498	78.07068	25753	IN	Asia/Kolkata
1262380	Musiri	10.95299	78.44427	30209	IN	Asia/Kolkata
1262382	Mushābani	22.51135	86.45713	32761	IN	Asia/Kolkata
1262395	Murwāra	23.83776	80.39405	195856	IN	Asia/Kolkata
1262410	Murtajāpur	20.73299	77.36694	40223	IN	Asia/Kolkata
1262412	Murshidābād	24.1839	88.27171	39557	IN	Asia/Kolkata
1262419	Murlīganj	25.8969	86.99577	23843	IN	Asia/Kolkata
1262426	Morinda	30.79014	76.49883	23536	IN	Asia/Kolkata
1262444	Murbād	19.25395	73.38993	17494	IN	Asia/Kolkata
1262453	Murādnagar	28.78069	77.49865	89482	IN	Asia/Kolkata
1262463	Munnar	10.08818	77.06239	68000	IN	Asia/Kolkata
1262482	Monghyr	25.37459	86.47455	203163	IN	Asia/Kolkata
1262484	Mungeli	22.06566	81.68543	27698	IN	Asia/Kolkata
1262485	Mungaoli	24.40837	78.09588	20081	IN	Asia/Kolkata
1262491	Mūndwa	27.0631	73.82304	17465	IN	Asia/Kolkata
1262497	Mundra	22.83918	69.7219	15220	IN	Asia/Kolkata
1262510	Mundgod	14.97144	75.03658	17000	IN	Asia/Kolkata
1262516	Mundargi	15.20677	75.8839	21826	IN	Asia/Kolkata
1262534	Multai	21.77463	78.25756	22029	IN	Asia/Kolkata
1262546	Mūlki	13.09101	74.79353	17259	IN	Asia/Kolkata
1262553	Mulgund	15.2807	75.52132	18928	IN	Asia/Kolkata
1262562	Mulbāgal	13.16352	78.39346	47462	IN	Asia/Kolkata
1262566	Muluppilagadu	11.79788	75.45111	23030	IN	Asia/Kolkata
1262574	Mūl	20.06987	79.67826	23984	IN	Asia/Kolkata
1262578	Muktsar	30.47426	74.5166	89833	IN	Asia/Kolkata
1262591	Mukher	18.70636	77.36795	28647	IN	Asia/Kolkata
1262596	Mukeriān	31.95394	75.61716	22751	IN	Asia/Kolkata
1262624	Muhammadābād	27.30895	79.43252	22151	IN	Asia/Kolkata
1262625	Muhammadābād	26.03404	83.38114	24146	IN	Asia/Kolkata
1262626	Muhammadābād	25.61907	83.75576	33186	IN	Asia/Kolkata
1262634	Mughal Sarāi	25.28307	83.11968	98043	IN	Asia/Kolkata
1262651	Mudkhed	19.15657	77.50304	20776	IN	Asia/Kolkata
1262663	Mudhol	16.33354	75.28305	47427	IN	Asia/Kolkata
1262664	Mudgal	16.01191	76.44203	21006	IN	Asia/Kolkata
1262669	Muddebihāl	16.33782	76.13173	31895	IN	Asia/Kolkata
1262672	Mūdbidri	13.06653	74.99525	30632	IN	Asia/Kolkata
1262678	Mubārakpur	26.08866	83.29088	53263	IN	Asia/Kolkata
1262710	Mothīhāri	26.64862	84.91656	112144	IN	Asia/Kolkata
1262734	Morwa	22.90469	73.83912	20168	IN	Asia/Kolkata
1262740	Morsi	21.3403	78.01258	35554	IN	Asia/Kolkata
1262771	Morena	26.49892	77.99534	152004	IN	Asia/Kolkata
1262775	Morbi	22.81731	70.8377	118022	IN	Asia/Kolkata
1262783	Morār	26.2264	78.22482	44451	IN	Asia/Kolkata
1262794	Moram	17.78812	76.47077	17696	IN	Asia/Kolkata
1262801	Morādābād	28.83893	78.77684	721139	IN	Asia/Kolkata
1262824	Mon	26.73583	95.05841	18742	IN	Asia/Kolkata
1262843	Mokokchūng	26.3248	94.51834	34021	IN	Asia/Kolkata
1262852	Mokameh	25.39662	85.9219	55203	IN	Asia/Kolkata
1262863	Moirāng	24.4975	93.77791	17103	IN	Asia/Kolkata
1262951	Moga	30.81383	75.16878	130549	IN	Asia/Kolkata
1262958	Modāsa	23.46253	73.29857	58970	IN	Asia/Kolkata
1262988	Misrikh	27.43137	80.53157	15007	IN	Asia/Kolkata
1262995	Mirzāpur	25.1449	82.56534	220029	IN	Asia/Kolkata
1263012	Miriālgūda	16.8722	79.56247	101234	IN	Asia/Kolkata
1263015	Mīrganj	28.54012	79.20817	15335	IN	Asia/Kolkata
1263021	Mīrānpur Katra	28.02963	79.66778	29626	IN	Asia/Kolkata
1263022	Mīrānpur	29.29026	77.94939	27390	IN	Asia/Kolkata
1263034	Mīnjūr	13.27951	80.25815	24674	IN	Asia/Kolkata
1263051	Milak	28.61031	79.16997	28505	IN	Asia/Kolkata
1263057	Mihona	26.28373	78.98048	15830	IN	Asia/Kolkata
1263083	Mhāsvād	17.63359	74.78773	21404	IN	Asia/Kolkata
1263101	Mettur	11.78796	77.8008	56743	IN	Asia/Kolkata
1263103	Mettupalayam	11.29971	76.93485	66944	IN	Asia/Kolkata
1263120	Merta	26.64859	74.03414	43758	IN	Asia/Kolkata
1263142	Mendarda	21.32112	70.44078	17166	IN	Asia/Kolkata
1263148	Memāri	23.17647	88.09749	44448	IN	Asia/Kolkata
1263151	Melur	10.03241	78.3393	33839	IN	Asia/Kolkata
1263185	Mehndāwal	26.97579	83.10995	25495	IN	Asia/Kolkata
1263195	Mehekar	20.1505	76.56841	41137	IN	Asia/Kolkata
1263214	Meerut	28.98002	77.70636	1223184	IN	Asia/Kolkata
1263220	Medinīpur	22.42114	87.32257	153349	IN	Asia/Kolkata
1263230	Medak	18.04531	78.26078	44351	IN	Asia/Kolkata
1263247	Mayiladuthurai	11.10354	79.655	86660	IN	Asia/Kolkata
1263255	Mayāng Imphāl	24.60998	93.88873	22159	IN	Asia/Kolkata
1263275	Mawāna	29.10288	77.92199	76973	IN	Asia/Kolkata
1263280	Mavoor	11.26667	75.91667	28313	IN	Asia/Kolkata
1263285	Māvelikara	9.25929	76.55642	28300	IN	Asia/Kolkata
1263293	Maur	30.08333	75.25	28295	IN	Asia/Kolkata
1263300	Mauganj	24.66721	81.87339	25537	IN	Asia/Kolkata
1263303	Maudaha	25.68312	80.11419	37844	IN	Asia/Kolkata
1263306	Mau Aimma	25.69515	81.92336	20123	IN	Asia/Kolkata
1263309	Mau	26.26584	78.67108	19299	IN	Asia/Kolkata
1263311	Mau	25.94167	83.56111	246050	IN	Asia/Kolkata
1263331	Mattanur	11.93018	75.57152	45521	IN	Asia/Kolkata
1263364	Mathura	27.5035	77.67215	330511	IN	Asia/Kolkata
1263395	Mātābhānga	26.34197	89.21555	22642	IN	Asia/Kolkata
1263427	Masaurhi Buzurg	25.35417	85.03195	53440	IN	Asia/Kolkata
1263494	Mormugao	15.38914	73.81491	102345	IN	Asia/Kolkata
1263504	Mārkāpur	15.73534	79.26848	63982	IN	Asia/Kolkata
1263522	Mariāni	26.65725	94.31529	23640	IN	Asia/Kolkata
1263523	Mariāhu	25.60404	82.60379	22248	IN	Asia/Kolkata
1263528	Marhaura	25.97349	84.86796	26138	IN	Asia/Kolkata
1263532	Margherita	27.28482	95.66796	24428	IN	Asia/Kolkata
1263564	Marakkanam	12.19214	79.94193	19734	IN	Asia/Kolkata
1263566	Marayur	10.27641	77.16205	25000	IN	Asia/Kolkata
1263567	Mārahra	27.7368	78.56891	18873	IN	Asia/Kolkata
1263580	Māpuca	15.59154	73.80898	40122	IN	Asia/Kolkata
1263591	Mānwat	19.30133	76.49735	30624	IN	Asia/Kolkata
1263594	Mānvi	15.99126	77.05034	41647	IN	Asia/Kolkata
1263610	Manthani	18.65087	79.66501	15661	IN	Asia/Kolkata
1263622	Mānsa	29.98844	75.40167	80018	IN	Asia/Kolkata
1263623	Mānsa	23.42564	72.65739	29551	IN	Asia/Kolkata
1263649	Manoharpur	27.29769	75.9495	28928	IN	Asia/Kolkata
1263659	Mannargudi	10.66626	79.45064	63148	IN	Asia/Kolkata
1263661	Mannārakkāt	10.99223	76.46418	50921	IN	Asia/Kolkata
1263664	Manmād	20.25334	74.43755	76722	IN	Asia/Kolkata
1263678	Mankāchar	25.53347	89.86373	31091	IN	Asia/Kolkata
1263684	Mājalgaon	19.15988	76.20832	47845	IN	Asia/Kolkata
1263691	Manjhanpur	25.53046	81.37566	16939	IN	Asia/Kolkata
1263694	Manjeri	11.12018	76.11996	89201	IN	Asia/Kolkata
1263707	Manipal	13.35	74.78333	34370	IN	Asia/Kolkata
1263723	Manihāri	25.33891	87.61998	23731	IN	Asia/Kolkata
1263730	Maniar	25.98546	84.17233	20462	IN	Asia/Kolkata
1263744	Mangrūl Pīr	20.31379	77.34178	29198	IN	Asia/Kolkata
1263751	Māngrol	25.33061	76.50973	23896	IN	Asia/Kolkata
1263752	Māngrol	21.12268	70.11484	58989	IN	Asia/Kolkata
1263761	Manglaur	29.79094	77.87836	46395	IN	Asia/Kolkata
1263780	Mangalore	12.91723	74.85603	417387	IN	Asia/Kolkata
1263787	Mangaldai	26.44212	92.03047	24871	IN	Asia/Kolkata
1263797	Mangalagiri	16.43083	80.56815	59391	IN	Asia/Kolkata
1263807	Maner	25.64602	84.87291	27901	IN	Asia/Kolkata
1263814	Mandya	12.5223	76.89746	134845	IN	Asia/Kolkata
1263824	Māndvi	22.83282	69.35237	47853	IN	Asia/Kolkata
1263826	Māndvi	21.25526	73.30412	18669	IN	Asia/Kolkata
1263834	Mandsaur	24.07184	75.06986	124988	IN	Asia/Kolkata
1263852	Mandlā	22.59879	80.37115	45184	IN	Asia/Kolkata
1263862	Mandi	31.71194	76.93273	28217	IN	Asia/Kolkata
1263879	Mandāwar	29.48655	78.12732	21339	IN	Asia/Kolkata
1263898	Mandapeta	16.86254	81.92921	48852	IN	Asia/Kolkata
1263900	Mandapam	9.27571	79.12362	15073	IN	Asia/Kolkata
1263911	Māndalgarh	25.19407	75.07215	21569	IN	Asia/Kolkata
1263917	Māndal	25.44126	74.56979	23478	IN	Asia/Kolkata
1263936	Mancherāl	18.87074	79.42863	77998	IN	Asia/Kolkata
1263940	Manāwar	22.23566	75.08917	27637	IN	Asia/Kolkata
1263943	Mānāvadar	21.49813	70.13775	29105	IN	Asia/Kolkata
1263949	Manāsa	24.47764	75.14095	24078	IN	Asia/Kolkata
1263952	Manapparai	10.60772	78.42582	36926	IN	Asia/Kolkata
1263965	Manamadurai	9.67318	78.47096	27493	IN	Asia/Kolkata
1263968	Manali	13.16667	80.26667	32363	IN	Asia/Kolkata
1264007	Mālvan	16.05981	73.4629	18858	IN	Asia/Kolkata
1264010	Mālūr	13.00322	77.93798	30677	IN	Asia/Kolkata
1264032	Mālpura	26.2838	75.36458	28600	IN	Asia/Kolkata
1264037	Malpe	13.34962	74.70394	23496	IN	Asia/Kolkata
1264047	Mallasamudram	11.49333	78.03119	18820	IN	Asia/Kolkata
1264071	Malkāpur	20.88555	76.19932	64812	IN	Asia/Kolkata
1264075	Malakanagiri	18.36428	81.888	25054	IN	Asia/Kolkata
1264085	Malīhābād	26.92223	80.71078	16649	IN	Asia/Kolkata
1264111	Māler Kotla	30.5309	75.87949	113840	IN	Asia/Kolkata
1264115	Mālegaon	20.54966	74.53462	435362	IN	Asia/Kolkata
1264136	Malavalli	12.38556	77.06045	38129	IN	Asia/Kolkata
1264138	Malaut	30.21121	74.4818	76616	IN	Asia/Kolkata
1264154	Malappuram	11.04199	76.08154	61743	IN	Asia/Kolkata
1264196	Mākum	27.48652	95.43646	16225	IN	Asia/Kolkata
1264198	Maksi	23.25999	76.14567	20094	IN	Asia/Kolkata
1264206	Makrāna	27.04361	74.72445	93904	IN	Asia/Kolkata
1264282	Mairwa	26.23218	84.16349	20163	IN	Asia/Kolkata
1264292	Mainpuri	27.22857	79.02882	94619	IN	Asia/Kolkata
1264301	Maināguri	26.56263	88.8204	29459	IN	Asia/Kolkata
1264317	Maihar	24.26594	80.76063	37913	IN	Asia/Kolkata
1264323	Mahwah	27.04594	76.93152	22624	IN	Asia/Kolkata
1264344	Mahudha	22.82082	72.94032	16828	IN	Asia/Kolkata
1264356	Maholi	27.66368	80.47371	19343	IN	Asia/Kolkata
1264359	Mahobā	25.2905	79.87533	89170	IN	Asia/Kolkata
1264363	Mahmudābād	27.29191	81.11775	45921	IN	Asia/Kolkata
1264368	Mahīshādal	22.18616	87.98072	17988	IN	Asia/Kolkata
1264383	Mahgawān	26.49471	78.61593	16176	IN	Asia/Kolkata
1264385	Maheshwar	22.17592	75.58715	21500	IN	Asia/Kolkata
1264395	Mahendragarh	28.26935	76.15253	25728	IN	Asia/Kolkata
1264398	Mahemdāvād	22.82359	72.75551	32504	IN	Asia/Kolkata
1264403	Mahē	11.70172	75.53474	38183	IN	Asia/Kolkata
1264407	Mahbūbnagar	16.74385	77.98597	136135	IN	Asia/Kolkata
1264409	Mahbūbābād	17.59728	80.00207	37949	IN	Asia/Kolkata
1264414	Mahāsamund	21.10743	82.0948	50441	IN	Asia/Kolkata
1264433	Mahārāganj	27.14456	83.56214	30548	IN	Asia/Kolkata
1264436	Mahārājgani	26.11017	84.50365	22430	IN	Asia/Kolkata
1264455	Maham	28.96912	76.29495	19383	IN	Asia/Kolkata
1264457	Mahālingpur	16.3888	75.10873	32699	IN	Asia/Kolkata
1264489	Mahād	18.08333	73.41667	26665	IN	Asia/Kolkata
1264504	Maghar	26.75586	83.12773	17011	IN	Asia/Kolkata
1264514	Māgadi	12.95706	77.22374	27213	IN	Asia/Kolkata
1264520	Madurāntakam	12.51167	79.88485	29743	IN	Asia/Kolkata
1264521	Madurai	9.91769	78.11898	909908	IN	Asia/Kolkata
1264523	Madukkūr	10.48098	79.39939	15631	IN	Asia/Kolkata
1264524	Madukkarai	10.90568	76.96344	29144	IN	Asia/Kolkata
1264527	Chennai	13.08784	80.27847	4328063	IN	Asia/Kolkata
1264540	Madikeri	12.42602	75.7382	33540	IN	Asia/Kolkata
1264543	Madhyamgram	22.68944	88.44594	161126	IN	Asia/Kolkata
1264551	Madhupur	24.27419	86.63929	50671	IN	Asia/Kolkata
1264553	Maddagiri	13.66035	77.21239	28124	IN	Asia/Kolkata
1264555	Madhubani	26.35367	86.07169	71582	IN	Asia/Kolkata
1264570	Madhipura	25.92127	86.79271	50570	IN	Asia/Kolkata
1264588	Madgaon	15.27501	73.95786	86818	IN	Asia/Kolkata
1264592	Maddūr	12.58283	77.04294	28141	IN	Asia/Kolkata
1264621	Madanapalle	13.5503	78.50288	108593	IN	Asia/Kolkata
1264637	Machilīpatnam	16.18747	81.13888	192827	IN	Asia/Kolkata
1264643	Machhlīshahr	25.68564	82.41106	25247	IN	Asia/Kolkata
1264644	Māchhīwāra	30.91557	76.20016	20447	IN	Asia/Kolkata
1264647	Mācherla	16.47635	79.43533	51039	IN	Asia/Kolkata
1264688	Lunglei	22.89247	92.74218	52728	IN	Asia/Kolkata
1264700	Lūnāvāda	23.12841	73.61043	35431	IN	Asia/Kolkata
1264728	Ludhiāna	30.91204	75.85379	1545368	IN	Asia/Kolkata
1264733	Lucknow	26.83928	80.92313	2472011	IN	Asia/Kolkata
1264735	Luckeesarai	25.1765	86.0947	89500	IN	Asia/Kolkata
1264756	Losal	27.4	74.91667	27964	IN	Asia/Kolkata
1264773	Loni	28.75143	77.29023	164810	IN	Asia/Kolkata
1264793	Lonavla	18.75275	73.40575	58562	IN	Asia/Kolkata
1264794	Lonār	19.98533	76.52046	21765	IN	Asia/Kolkata
1264839	Lohārdagā	23.43305	84.67992	53032	IN	Asia/Kolkata
1264890	Lingsugūr	16.15876	76.52174	29783	IN	Asia/Kolkata
1264912	Limbdi	22.56507	71.81076	41740	IN	Asia/Kolkata
1264949	Leteri	24.05979	77.40858	15519	IN	Asia/Kolkata
1264976	Leh	34.16504	77.58402	37475	IN	Asia/Kolkata
1264989	Lāwar Khās	29.11091	77.77767	19556	IN	Asia/Kolkata
1265007	Laungowāl	30.19393	75.68089	21880	IN	Asia/Kolkata
1265014	Latur	18.39721	76.56784	348967	IN	Asia/Kolkata
1265022	Lāthi	21.7231	71.38843	22745	IN	Asia/Kolkata
1265025	Lātehār	23.74423	84.49984	20769	IN	Asia/Kolkata
1265053	Lar	26.20394	83.96906	26688	IN	Asia/Kolkata
1265143	Lālsot	26.55951	76.32915	31480	IN	Asia/Kolkata
1265150	Lālpur	22.19073	69.96351	15076	IN	Asia/Kolkata
1265157	Lalitpur	24.69007	78.41915	126475	IN	Asia/Kolkata
1265163	Lalgudi	10.87419	78.81935	20916	IN	Asia/Kolkata
1265166	Lālgola	24.42244	88.25238	28442	IN	Asia/Kolkata
1265169	Lālganj	25.93182	81.70478	23728	IN	Asia/Kolkata
1265170	Lālganj	25.86894	85.17394	31879	IN	Asia/Kolkata
1265201	Lakshmeshwar	15.12689	75.46935	35140	IN	Asia/Kolkata
1265208	Laksar	29.7587	78.04148	19270	IN	Asia/Kolkata
1265220	Lakhyabad	23.66667	86.66667	33162	IN	Asia/Kolkata
1265233	Lakhnādon	22.60049	79.60094	15589	IN	Asia/Kolkata
1265242	Lakhīmpur	27.94822	80.77935	140223	IN	Asia/Kolkata
1265246	Lākheri	25.67237	76.17692	28463	IN	Asia/Kolkata
1265310	Lāharpur	27.70827	80.90256	55911	IN	Asia/Kolkata
1265311	Lahār	26.19401	78.94137	32886	IN	Asia/Kolkata
1265323	Lādwa	29.9935	77.04563	23565	IN	Asia/Kolkata
1265331	Lādnūn	27.65312	74.39993	60490	IN	Asia/Kolkata
1265354	Lachhmangarh Sīkar	27.82294	75.02754	48142	IN	Asia/Kolkata
1265387	Kuzhithurai	8.31792	77.19192	20611	IN	Asia/Kolkata
1265400	Koothanallur	10.7199	79.5157	23257	IN	Asia/Kolkata
1265401	Kuttampuzha	10.15033	76.73544	25436	IN	Asia/Kolkata
1265415	Kutiyāna	21.6241	69.98494	16877	IN	Asia/Kolkata
1265418	Kutiatodu	9.8	76.33333	22880	IN	Asia/Kolkata
1265446	Kushtagi	15.75623	76.19112	24180	IN	Asia/Kolkata
1265491	Kurnool	15.82887	78.03602	460184	IN	Asia/Kolkata
1265504	Kurinjippādi	11.55028	79.59066	23017	IN	Asia/Kolkata
1265521	Kurduvādi	18.09339	75.41567	23131	IN	Asia/Kolkata
1265539	Kurandvād	16.68317	74.58892	21388	IN	Asia/Kolkata
1265555	Kuppam	12.74931	78.34189	19854	IN	Asia/Kolkata
1265579	Kunnamkulam	10.64667	76.06695	63903	IN	Asia/Kolkata
1265580	Kunnamangalam	11.30459	75.87772	38372	IN	Asia/Kolkata
1265591	Kunigal	13.02319	77.02518	33273	IN	Asia/Kolkata
1265605	Kundla	21.34222	71.30633	76809	IN	Asia/Kolkata
1265607	Kundgol	15.25612	75.24735	17617	IN	Asia/Kolkata
1265613	Kundarkhi	28.68304	78.78559	27197	IN	Asia/Kolkata
1265632	Kunda	25.71702	81.51396	24948	IN	Asia/Kolkata
1265645	Kumta	14.42853	74.4189	27999	IN	Asia/Kolkata
1265655	Kūmher	27.31657	77.37079	21903	IN	Asia/Kolkata
1265660	Kumhāri	21.26667	81.51667	38334	IN	Asia/Kolkata
1265670	Kumbhrāj	24.37338	77.04841	16391	IN	Asia/Kolkata
1265683	Kumbakonam	10.96209	79.39124	139264	IN	Asia/Kolkata
1265709	Kulu	31.95835	77.10823	19831	IN	Asia/Kolkata
1265711	Kulti	23.73166	86.84372	305405	IN	Asia/Kolkata
1265716	Kulpahār	25.32007	79.63931	18976	IN	Asia/Kolkata
1265723	Kulittalai	10.93487	78.41251	26822	IN	Asia/Kolkata
1265734	Kulgam	33.64456	75.01923	16246	IN	Asia/Kolkata
1265752	Kukshi	22.20677	74.75788	26183	IN	Asia/Kolkata
1265767	Kūkatpalli	17.48486	78.41376	341709	IN	Asia/Kolkata
1265773	Kuju	23.72536	85.51023	19390	IN	Asia/Kolkata
1265795	Kūdligi	14.905	76.38527	22975	IN	Asia/Kolkata
1265811	Kudachi	16.62784	74.85408	19272	IN	Asia/Kolkata
1265821	Kuchera	26.98747	73.97108	21796	IN	Asia/Kolkata
1265828	Kuchāman	27.14745	74.85655	56725	IN	Asia/Kolkata
1265830	Kuchaiburi	22.26675	86.17385	23072	IN	Asia/Kolkata
1265852	Krishnarājpet	12.66621	76.4877	24289	IN	Asia/Kolkata
1265859	Krishnanagar	23.40576	88.49073	145926	IN	Asia/Kolkata
1265863	Krishnagiri	12.51921	78.21382	66419	IN	Asia/Kolkata
1265873	Kozhikode	11.24802	75.7804	439922	IN	Asia/Kolkata
1265881	Koynanagar	17.4	73.76667	28091	IN	Asia/Kolkata
1265886	Kovvūr	17.0162	81.72934	40379	IN	Asia/Kolkata
1265888	Kovūr	14.5005	79.98518	35600	IN	Asia/Kolkata
1265891	Kovilpatti	9.17167	77.86989	90296	IN	Asia/Kolkata
1265905	Kottūru	14.82442	76.22005	24004	IN	Asia/Kolkata
1265911	Kottayam	9.58692	76.52132	59437	IN	Asia/Kolkata
1265938	Kottagūdem	17.55106	80.61779	79247	IN	Asia/Kolkata
1265961	Kotputli	27.70207	76.19911	43651	IN	Asia/Kolkata
1265964	Kotma	23.20383	81.97904	31756	IN	Asia/Kolkata
1266014	Kotdwāra	29.74612	78.52219	27009	IN	Asia/Kolkata
1266029	Kotapārh	19.14256	82.32536	15479	IN	Asia/Kolkata
1266031	Kotamangalam	10.06435	76.62843	37543	IN	Asia/Kolkata
1266038	Kotagiri	11.42072	76.86035	28848	IN	Asia/Kolkata
1266049	Kota	25.18254	75.83907	763088	IN	Asia/Kolkata
1266051	Kotā	22.29507	82.02366	15582	IN	Asia/Kolkata
1266070	Kosigi	15.8551	77.24463	15455	IN	Asia/Kolkata
1266073	Kosi	27.79449	77.4368	52492	IN	Asia/Kolkata
1266087	Kosamba	21.46202	72.95842	33221	IN	Asia/Kolkata
1266092	Korwai	24.11774	78.04007	15136	IN	Asia/Kolkata
1266116	Koregaon	18.64573	74.05909	25846	IN	Asia/Kolkata
1266122	Korba	22.3458	82.69633	419146	IN	Asia/Kolkata
1266124	Koratla	18.82154	78.71186	60231	IN	Asia/Kolkata
1266128	Korāput	18.81199	82.71048	41170	IN	Asia/Kolkata
1266154	Koppal	15.34522	76.15478	60868	IN	Asia/Kolkata
1266162	Kopargaon	19.88239	74.47605	65116	IN	Asia/Kolkata
1266164	Kopāganj	26.01923	83.5663	33539	IN	Asia/Kolkata
1266178	Konnūr	16.20138	74.74886	19166	IN	Asia/Kolkata
1266179	Konnagar	22.70508	88.34446	76082	IN	Asia/Kolkata
1266209	Kondapalle	16.61989	80.54244	38714	IN	Asia/Kolkata
1266216	Kondagaon	19.59083	81.664	27626	IN	Asia/Kolkata
1266217	Konch	25.99451	79.15127	52773	IN	Asia/Kolkata
1266220	Konārka	19.89758	86.11413	16834	IN	Asia/Kolkata
1266258	Kolasib	24.22388	92.67869	25000	IN	Asia/Kolkata
1266267	Kollegāl	12.15449	77.11051	56497	IN	Asia/Kolkata
1266285	Kolhāpur	16.69563	74.23167	516142	IN	Asia/Kolkata
1266302	Kolāras	25.21928	77.61167	17174	IN	Asia/Kolkata
1266305	Kolār	13.13768	78.12999	126441	IN	Asia/Kolkata
1266322	Colachel	8.17938	77.25818	23095	IN	Asia/Kolkata
1266330	Kokrajhar	26.40107	90.27286	31971	IN	Asia/Kolkata
1266366	Kohima	25.67467	94.11099	92113	IN	Asia/Kolkata
1266372	Koelwār	25.58055	84.79751	25494	IN	Asia/Kolkata
1266385	Kodungallūr	10.23263	76.19513	34210	IN	Asia/Kolkata
1266390	Kodoli	16.87639	74.1909	17537	IN	Asia/Kolkata
1266397	Kodīnar	20.79393	70.70216	34930	IN	Asia/Kolkata
